frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,ts_epoch,ts_rel
0.01651,0.019653,0.072113,0.124756,0.043564,0.057144,0.055588,0.172333,0.575027,0.145645,0.062744,0.039719,0.073395,0.102539,0.078568,0.050323,0.039536,0.039703,0.031433,0.034088,0.015701,0.022095,0.021896,0.024353,0.030594,0.027939,0.022354,0.025986,0.019867,0.023193,0.027634,0.03949,0.217545,0.055313,0.201141,0.035767,0.974457,0.693192,0.853287,0.002609,1.954269,7.154465,1,0,1,1,0,0,0.501587,0.999939,1774288132.4892237,25.06132960319519
0.009293,0.018982,0.098709,0.099777,0.100037,0.134216,0.124222,0.360382,0.38324,0.132935,0.080307,0.032501,0.036835,0.054855,0.059998,0.037643,0.033951,0.015991,0.023804,0.032959,0.02092,0.018326,0.025085,0.044449,0.036545,0.045334,0.059845,0.047638,0.045639,0.053467,0.039322,0.068649,0.172012,0.065353,0.22699,0.031311,1,0.753937,0.781708,0,2.243576,9.312439,1,0,1,1,0,0,0,0.925568,1774288132.5570922,25.12919807434082
0.004166,0.031113,0.028076,0.068771,0.080948,0.038162,0.098114,0.420731,0.437622,0.253479,0.062607,0.05899,0.083557,0.106812,0.066177,0.049652,0.044205,0.032501,0.032425,0.021622,0.0289,0.024811,0.035278,0.026566,0.034134,0.030151,0.045746,0.056335,0.034424,0.041092,0.040833,0.037125,0.211365,0.042603,0.249619,0.036209,0.679306,0.863129,0.891098,0.001968,1.73085,8.052536,1,0,1,1,0,0,0,0.925568,1774288132.6230686,25.1951744556427
0.025879,0.040573,0.044067,0.102997,0.02562,0.079773,0.144424,0.194382,0.280441,0.097015,0.049393,0.077515,0.04747,0.024719,0.074432,0.058914,0.027649,0.017792,0.041382,0.049408,0.030777,0.02037,0.046234,0.070801,0.110046,0.039871,0.062759,0.094986,0.074142,0.067459,0.049057,0.05957,0.157135,0.047821,0.159195,0.043762,0.795013,0.573044,1,0.001999,1.368011,4.722672,1,0,1,1,0,0,0.68602,0.925568,1774288132.6919525,25.264058351516724
0.010971,0.014221,0.035965,0.057999,0.071045,0.082001,0.335709,0.536865,0.304977,0.180023,0.039063,0.042221,0.086304,0.136292,0.02948,0.030487,0.039429,0.023605,0.023209,0.027008,0.029587,0.02652,0.034698,0.025925,0.03299,0.030563,0.023972,0.037659,0.033417,0.028732,0.028214,0.04335,0.19632,0.03804,0.287903,0.028992,0.658997,1,0.616669,0.001907,2.690002,11.21039,1,0,1,1,0,0,0.68602,0.925568,1774288132.76138,25.3334858417511
0.025116,0.027878,0.034027,0.135025,0.037598,0.059601,0.082535,0.084366,0.670364,0.347214,0.064941,0.066132,0.052292,0.047913,0.057037,0.029663,0.048706,0.023239,0.023575,0.028427,0.023682,0.020508,0.035858,0.035919,0.042038,0.02652,0.029358,0.042816,0.032227,0.036697,0.02803,0.038544,0.198227,0.051926,0.24881,0.032654,0.935135,0.888016,0.722229,0.002563,2.524139,9.186859,1,0,1,1,0,0,0.691467,0.925568,1774288132.8232071,25.395313024520874
0.024658,0.023575,0.054001,0.102753,0.071198,0.10408,0.227707,0.323242,0.539612,0.355759,0.13385,0.085327,0.063141,0.139221,0.050339,0.017273,0.042236,0.050903,0.026657,0.024506,0.022263,0.013779,0.028595,0.013718,0.02652,0.020798,0.02597,0.030334,0.038971,0.028336,0.026871,0.018982,0.211823,0.055237,0.310074,0.029022,0.942947,1,0.66806,0.002701,2.908066,12.55083,1,0,1,1,0,0,0,0.925186,1774288132.8839169,25.4560227394104
0.017944,0.039261,0.051682,0.130569,0.037064,0.055878,0.034943,0.028427,0.59166,0.282013,0.018875,0.049561,0.057159,0.028687,0.071823,0.029373,0.033707,0.023468,0.03093,0.050613,0.028839,0.024323,0.029022,0.059265,0.077255,0.050125,0.042908,0.05806,0.049973,0.045547,0.033188,0.07045,0.183319,0.055298,0.198578,0.038132,0.926849,0.664825,0.91806,0.002838,1.733658,6.644302,1,0,1,1,0,0,0,0.925186,1774288132.9481614,25.520267248153687
0.027863,0.034912,0.071228,0.108871,0.059937,0.128876,0.046051,0.041779,0.749908,0.182312,0.036224,0.029099,0.027451,0.039368,0.153702,0.061478,0.026184,0.038254,0.038147,0.017944,0.019608,0.016602,0.017288,0.020523,0.020767,0.019211,0.022568,0.021317,0.024902,0.028336,0.028305,0.03334,0.220901,0.060562,0.229782,0.04097,1,0.721039,1,0,1.720963,7.073196,1,0,1,1,0,0,0,0.925186,1774288133.0167956,25.58890151977539
0.017776,0.026703,0.030258,0.135147,0.060028,0.134766,0.269104,0.405808,0.411774,0.159515,0.048615,0.052536,0.038773,0.087631,0.035751,0.028168,0.037827,0.023376,0.016785,0.031693,0.030487,0.027588,0.032822,0.034576,0.037994,0.038834,0.054733,0.048508,0.048355,0.055069,0.044144,0.062424,0.19075,0.05397,0.276184,0.029907,0.813095,0.915192,0.64325,0.002426,2.686554,11.00864,1,0,1,1,0,0,0,0.925186,1774288133.1081407,25.680246591567993
0.010345,0.02597,0.056396,0.119888,0.082779,0.052795,0.278,0.341003,0.368088,0.208878,0.243591,0.15976,0.0755,0.06633,0.090805,0.059052,0.037949,0.077393,0.04689,0.035477,0.016174,0.041382,0.024948,0.043564,0.034851,0.041046,0.019669,0.022629,0.028122,0.030258,0.022766,0.038254,0.207886,0.059067,0.249741,0.047363,0.921219,0.863998,1,0.002411,1.785141,6.509323,1,0,1,1,0,0,0,0.925186,1774288133.203036,25.775141954421997
0.080292,0.032639,0.298553,0.493149,0.166687,0.207901,0.09259,0.208908,0.06041,0.110657,0.044678,0.057709,0.037628,0.026642,0.016602,0.009521,0.004944,0.006027,0.007248,0.009781,0.009048,0.006805,0.009338,0.010025,0.010284,0.0065,0.0065,0.005798,0.006927,0.004013,0.002304,0.00296,0.211456,0.214264,0.136093,0.008926,1,0.49173,0.194733,0,7.657257,38.86125,1,0,1,1,0,0,0.469299,0.925186,1774288133.274509,25.846614837646484
0.047485,0.080887,0.437012,0.127441,0.093063,0.162735,0.35144,0.368729,0.193405,0.088379,0.156616,0.116486,0.0336,0.131012,0.105957,0.049423,0.051132,0.047302,0.019104,0.020081,0.01088,0.01001,0.022552,0.031067,0.018143,0.017242,0.013657,0.011368,0.010635,0.007874,0.005417,0.014145,0.177048,0.157166,0.232925,0.036743,0.676071,0.873428,0.833786,0.001953,1.858292,10.59279,1,0,1,1,0,0,0.469299,0.925186,1774288133.3406417,25.912747621536255
0.02594,0.011459,0.37709,0.106812,0.077408,0.19368,0.223816,0.124817,0.092041,0.143066,0.117813,0.064987,0.066788,0.060043,0.038681,0.033386,0.024994,0.019012,0.011154,0.011246,0.007935,0.0065,0.006332,0.007813,0.007965,0.007538,0.007599,0.004257,0.00351,0.00209,0.00293,0.002411,0.218643,0.119736,0.155472,0.016693,0.536469,0.607208,0.39537,0,2.892227,16.40181,1,0,1,1,0,0,0.469299,0.925186,1774288133.4038687,25.975974559783936
0.021927,0.059082,0.343048,0.31633,0.087662,0.207581,0.284195,0.120056,0.100037,0.106308,0.070648,0.092422,0.070953,0.078445,0.038437,0.099594,0.070572,0.048141,0.065353,0.046722,0.047562,0.016815,0.034103,0.037491,0.02887,0.020615,0.013977,0.016678,0.026855,0.012466,0.00766,0.011246,0.198288,0.165604,0.163635,0.050476,0.7724,0.665176,1,0.002258,1.437531,6.512665,1,1,1,1,0,0,0.469299,0.925186,1774288133.47026,26.042365789413452
0.022491,0.021774,0.101257,0.106384,0.064407,0.163986,0.575668,0.059845,0.024597,0.017624,0.053482,0.174179,0.033127,0.073914,0.046768,0.04126,0.027374,0.046204,0.044937,0.022186,0.039658,0.032486,0.023605,0.018295,0.017914,0.015137,0.014359,0.010147,0.010056,0.008179,0.003799,0.002411,0.222397,0.063263,0.168335,0.034271,0.306427,0.710541,0.704285,0,1.443909,6.742447,1,1,1,1,0,0,0,0.944336,1774288133.5353644,26.107470273971558
0.048508,0.032318,0.032028,0.030289,0.059799,0.238693,0.349854,0.240006,0.187988,0.200531,0.082001,0.178314,0.061142,0.058762,0.027573,0.053406,0.034042,0.035828,0.025131,0.022751,0.017441,0.010742,0.011276,0.009293,0.009766,0.006378,0.005447,0.007416,0.005615,0.004013,0.003113,0.002975,0.183258,0.040588,0.243408,0.024734,0.204651,1,0.529724,0.000595,2.27388,11.44315,1,1,1,1,0,0,0,0.944336,1774288133.599994,26.172099828720093
0.039688,0.014954,0.465515,0.142715,0.046844,0.189941,0.160568,0.126846,0.112305,0.167969,0.117737,0.112106,0.046127,0.039841,0.026627,0.055893,0.046646,0.022552,0.02951,0.024017,0.019135,0.011124,0.008057,0.016739,0.012436,0.009827,0.007278,0.00502,0.006027,0.006409,0.004013,0.004013,0.19957,0.141937,0.15152,0.026016,0.743149,0.644379,0.579529,0,2.394012,11.24371,1,0,1,1,0,0,1.127563,0.944336,1774288133.6641562,26.23626208305359
0.065872,0.050446,0.378494,0.201569,0.231644,0.315491,0.124115,0.141068,0.143799,0.09671,0.060104,0.087585,0.058304,0.041183,0.023529,0.024872,0.019714,0.014557,0.007462,0.007324,0.006561,0.007629,0.007324,0.004883,0.004395,0.002686,0.002625,0.002777,0.002502,0.002548,0.002075,0.001724,0.215012,0.185593,0.16423,0.012375,1,0.731323,0.289536,0.164307,5.978073,28.06854,1,0,1,1,1,0,1.127563,0.944336,1774288133.7305984,26.302704334259033
0.069931,0.06459,0.527451,0.146988,0.078949,0.020111,0.327133,0.313583,0.274094,0.111908,0.086121,0.079178,0.128021,0.055954,0.028839,0.05426,0.035583,0.017838,0.02626,0.020416,0.019333,0.012344,0.042145,0.03923,0.02533,0.022507,0.011398,0.012375,0.008499,0.007965,0.003601,0.009674,0.164352,0.177582,0.209366,0.029617,0.77504,0.978882,0.728592,0.002014,2.407089,13.02773,1,0,1,1,0,0,1.127563,0.944336,1774288133.8034759,26.375581741333008
0.032944,0.026718,0.153397,0.119507,0.070145,0.338287,0.167801,0.063232,0.099472,0.134705,0.069702,0.072342,0.063858,0.096497,0.087555,0.117905,0.087585,0.04007,0.03598,0.029892,0.031357,0.021194,0.022919,0.027725,0.017975,0.01329,0.01123,0.014038,0.005142,0.005997,0.002716,0.004684,0.193756,0.080536,0.16069,0.050217,0.367157,0.718582,1,0.072433,1.085724,4.796783,1,1,1,1,0,0,0,0.806137,1774288133.888201,26.460306882858276
0.029694,0.066132,0.337677,0.073288,0.089325,0.338043,0.119675,0.218552,0.066391,0.126144,0.052048,0.09082,0.082092,0.062836,0.033096,0.053711,0.027481,0.032318,0.021973,0.01944,0.016312,0.012207,0.011124,0.006378,0.005615,0.005341,0.00415,0.002396,0.002502,0.00293,0.00177,0.001236,0.217468,0.119217,0.173752,0.023392,0.568954,0.813232,0.481766,0.001648,2.868637,12.47952,1,0,1,1,0,0,0.331162,0.806137,1774288133.9579494,26.530055284500122
0.044159,0.115784,0.542114,0.298859,0.039169,0.119339,0.168854,0.152435,0.13765,0.231827,0.101654,0.127731,0.069,0.064301,0.059814,0.04805,0.036819,0.021851,0.017578,0.010788,0.006241,0.007278,0.007874,0.008972,0.004501,0.003662,0.004318,0.003418,0.002777,0.002502,0.002777,0.001556,0.212387,0.208008,0.162018,0.022522,1,0.80159,0.499649,0,3.605225,16.36707,1,0,1,1,0,0,1.572937,0.806137,1774288134.081716,26.65382194519043
0.065186,0.057373,0.474274,0.289856,0.124939,0.141876,0.087204,0.126892,0.128403,0.07605,0.084854,0.053955,0.049072,0.034515,0.028564,0.023407,0.017197,0.016678,0.010147,0.007095,0.005341,0.004257,0.004715,0.001999,0.002182,0.001968,0.001373,0.001221,0.00087,0.00087,0.00087,0.000534,0.212082,0.202316,0.112076,0.011932,1,0.609985,0.292664,0,5.499725,26.15482,1,0,1,1,0,0,0.422363,0.920288,1774288134.149186,26.7212917804718
0.04039,0.109436,0.430969,0.22554,0.08963,0.096008,0.130234,0.140671,0.26152,0.248611,0.103683,0.179977,0.091492,0.064758,0.049011,0.043228,0.052399,0.025375,0.021622,0.01001,0.02356,0.01207,0.024612,0.031967,0.010864,0.009598,0.004471,0.013779,0.004257,0.002411,0.001709,0.002411,0.165848,0.179184,0.1754,0.029373,0.756622,0.994019,0.751953,0.001938,2.327957,12.03728,1,0,1,1,0,0,0.422363,0.920288,1774288134.309596,26.881701946258545
0.051117,0.049561,0.395203,0.220825,0.156342,0.1754,0.091675,0.23494,0.256104,0.094498,0.153503,0.10434,0.060562,0.116928,0.050797,0.041748,0.030502,0.02562,0.015381,0.021591,0.0112,0.008148,0.011246,0.011002,0.007996,0.00502,0.006866,0.003723,0.00296,0.001846,0.002625,0.00148,0.190277,0.174606,0.170517,0.02272,0.778687,1,0.616303,0.002213,2.885773,15.1331,1,0,1,1,0,0,0.462952,0.920288,1774288134.3813963,26.95350217819214
0.053635,0.086838,0.450027,0.156067,0.100113,0.089478,0.263763,0.126236,0.122314,0.118515,0.065933,0.210144,0.084473,0.097565,0.074722,0.197327,0.081131,0.055267,0.040115,0.050568,0.060928,0.035858,0.018997,0.029175,0.025635,0.011566,0.007248,0.013733,0.006668,0.00502,0.00325,0.002716,0.180954,0.169327,0.144058,0.064407,0.793152,0.634644,1,0,1.42775,4.860184,1,0,1,1,0,0,0.425446,0.913361,1774288134.4670093,27.03911519050598
0.053604,0.056213,0.406769,0.11055,0.042053,0.0905,0.492722,0.259735,0.223068,0.201538,0.056961,0.126572,0.044662,0.105774,0.019379,0.086395,0.055283,0.061111,0.047607,0.038467,0.028336,0.024338,0.027512,0.047272,0.02832,0.025055,0.008728,0.018158,0.011536,0.008331,0.005249,0.004471,0.205444,0.133835,0.25351,0.043564,0.652496,1,0.694473,0.001892,2.379303,8.874863,1,0,1,1,0,0,0.425446,0.913361,1774288134.5447466,27.116852521896362
0.004837,0.027298,0.428177,0.121094,0.082001,0.178391,0.086853,0.075775,0.13353,0.053497,0.065094,0.081223,0.051086,0.03981,0.044128,0.034058,0.020264,0.022263,0.016937,0.010635,0.007935,0.006165,0.004257,0.003967,0.003464,0.003052,0.002777,0.001999,0.00148,0.001221,0.001373,0.00148,0.177094,0.132675,0.105606,0.017059,0.673599,0.432343,0.2836,0.00177,3.898712,13.89857,1,0,1,1,0,0,0.425446,0.913361,1774288134.6157434,27.187849283218384
0.030045,0.025574,0.569916,0.163239,0.05957,0.138321,0.307861,0.186432,0.249878,0.226181,0.116837,0.122864,0.097702,0.15303,0.056808,0.050766,0.04007,0.024231,0.025986,0.021149,0.022079,0.009384,0.007095,0.013092,0.00766,0.007172,0.005264,0.005737,0.00293,0.002197,0.001968,0.001846,0.213776,0.169662,0.221725,0.027054,0.896835,0.945099,0.468674,0.002594,3.92952,14.42159,1,0,1,1,0,0,0,0.882751,1774288134.6772778,27.249383687973022
0.093048,0.029205,0.296387,0.477356,0.169464,0.105392,0.002594,0.183182,0.078033,0.095657,0.088974,0.03125,0.038116,0.032089,0.031311,0.026413,0.035645,0.02504,0.018127,0.007889,0.004883,0.003815,0.005127,0.010193,0.007324,0.006027,0.002838,0.002197,0.001373,0.00148,0.001022,0.000763,0.176926,0.213089,0.092972,0.01683,1,0.413803,0.304947,0,4.635132,18.09196,1,0,1,1,0,0,0.401306,0.882751,1774288134.7440321,27.31613802909851
0.010361,0.065552,0.135468,0.193008,0.054504,0.203217,0.251877,0.26976,0.248062,0.117599,0.025864,0.079437,0.045166,0.06636,0.032455,0.039124,0.023361,0.014603,0.010056,0.009872,0.008026,0.004471,0.007278,0.007034,0.004654,0.005341,0.002686,0.001633,0.001419,0.001007,0.001236,0.001007,0.186096,0.091766,0.218094,0.015625,0.449631,1,0.297058,0.001297,4.878754,19.72134,1,0,1,1,0,0,0.401306,0.882751,1774288134.819887,27.391992807388306
0.01593,0.082413,0.567703,0.29686,0.093735,0.103058,0.121658,0.119949,0.182648,0.084244,0.074921,0.063522,0.073074,0.034225,0.049988,0.03891,0.021439,0.019577,0.013901,0.010803,0.014053,0.012573,0.018143,0.019531,0.015472,0.011505,0.006439,0.008957,0.007095,0.004211,0.003662,0.005859,0.194534,0.211319,0.122299,0.021881,0.96373,0.58049,0.433624,0.002472,3.560638,15.1875,1,0,1,1,0,0,1.088928,0.882751,1774288134.892684,27.464789867401123
0.053116,0.04422,0.450256,0.131119,0.043457,0.181473,0.050537,0.104355,0.133163,0.09935,0.042114,0.049515,0.026855,0.058517,0.033112,0.026062,0.017456,0.012619,0.013931,0.00766,0.006989,0.004501,0.010284,0.012314,0.005783,0.00386,0.00206,0.001999,0.001556,0.001221,0.000977,0.000977,0.15152,0.144424,0.11377,0.014481,0.697693,0.572037,0.305038,0.001999,4.16156,17.72459,1,0,1,1,0,0,0.51178,0.861679,1774288134.9642062,27.536312103271484
0.011871,0.06163,0.565598,0.083054,0.036133,0.137375,0.179199,0.212738,0.055435,0.073334,0.030457,0.098801,0.036636,0.03154,0.040039,0.033463,0.019379,0.014221,0.010193,0.0065,0.007172,0.005371,0.010147,0.007568,0.005478,0.003113,0.003387,0.002182,0.002548,0.001083,0.001007,0.001083,0.199554,0.151657,0.131607,0.015396,0.762833,0.688889,0.338135,0.002228,4.292419,18.29556,1,0,1,1,0,0,0.51178,0.861679,1774288135.0545466,27.626652479171753
0.023499,0.028885,0.632309,0.252121,0.024246,0.136932,0.218185,0.18782,0.20224,0.13208,0.076187,0.043503,0.034561,0.033768,0.027161,0.036514,0.02861,0.031647,0.015671,0.01709,0.00766,0.007248,0.01297,0.027023,0.012115,0.012894,0.005981,0.007813,0.007019,0.004166,0.002487,0.008881,0.190659,0.1922,0.175446,0.021149,1,0.964829,0.489395,0,4.014236,17.31322,1,0,1,1,0,0,0.72821,0.861679,1774288135.124785,27.696890830993652
0.038651,0.037964,0.185471,0.301651,0.211121,0.279511,0.126541,0.085175,0.130554,0.097046,0.060059,0.044815,0.031006,0.027466,0.018814,0.010101,0.005554,0.005554,0.005386,0.005615,0.004654,0.001846,0.002441,0.003311,0.00264,0.001541,0.000732,0.000763,0.001007,0.000763,0.000763,0.000763,0.197403,0.154968,0.143753,0.006317,0.836838,0.527893,0.152359,0.002197,8.952545,46.62619,1,0,1,1,0,0,1.124512,0.945053,1774288135.1997676,27.771873474121094
0.031509,0.10199,0.418076,0.21077,0.092346,0.114639,0.124924,0.154327,0.196655,0.126587,0.085052,0.129639,0.093048,0.04808,0.063461,0.054291,0.021286,0.010544,0.016525,0.00885,0.007309,0.007034,0.014893,0.021179,0.007431,0.0065,0.003311,0.003387,0.002411,0.002441,0.001312,0.001312,0.175766,0.170929,0.143417,0.022537,0.773346,0.550034,0.569382,0,2.32402,13.89548,1,0,1,1,0,0,1.124512,0.945053,1774288135.271667,27.843772888183594
0.040375,0.050491,0.334091,0.231476,0.123642,0.141129,0.184875,0.213669,0.301544,0.065079,0.109848,0.118317,0.039536,0.039978,0.034561,0.018936,0.020432,0.008026,0.014389,0.00621,0.005356,0.004501,0.010361,0.006989,0.004684,0.002625,0.003265,0.006027,0.001846,0.001541,0.001419,0.001221,0.177826,0.156006,0.181259,0.01297,0.732574,0.72142,0.34108,0.00209,4.262039,25.82826,1,0,1,1,0,0,1.124512,0.945053,1774288135.338317,27.910422801971436
0.023178,0.041519,0.490875,0.175812,0.083755,0.220932,0.087326,0.097656,0.173798,0.066376,0.090057,0.054962,0.057571,0.058212,0.037598,0.0177,0.031113,0.019531,0.018097,0.011307,0.008896,0.011383,0.019867,0.048935,0.019028,0.007385,0.006897,0.009537,0.008102,0.00415,0.00415,0.004578,0.190323,0.163025,0.129211,0.02243,0.794632,0.533844,0.613007,0.002289,2.166962,12.97966,1,0,1,1,0,0,1.124512,0.945053,1774288135.40033,27.97243595123291
0.023972,0.060486,0.58078,0.226974,0.058838,0.100037,0.058945,0.05426,0.138702,0.084656,0.091278,0.058441,0.028946,0.030151,0.027191,0.029099,0.008881,0.009232,0.008972,0.008789,0.005173,0.005569,0.010788,0.037186,0.009583,0.005508,0.003494,0.004166,0.003006,0.002243,0.00209,0.004456,0.178528,0.190201,0.087311,0.015076,0.985138,0.383255,0.438904,0.002869,3.11731,18.30281,1,0,1,1,0,0,0.611755,0.894714,1774288135.4738312,28.045937061309814
0.078506,0.088852,0.335831,0.176804,0.169861,0.145065,0.06842,0.065582,0.145767,0.094925,0.040756,0.121628,0.022018,0.04567,0.050995,0.038788,0.021957,0.016739,0.021286,0.013885,0.010254,0.006897,0.007568,0.00415,0.00209,0.001221,0.001419,0.001465,0.001755,0.001312,0.001083,0.001083,0.155945,0.169968,0.103943,0.019241,0.91655,0.474991,0.393188,0.002625,3.538513,14.17284,1,0,1,1,0,0,0.611755,0.894714,1774288135.5617578,28.13386368751526
0.030365,0.009338,0.554932,0.184952,0.072952,0.154022,0.455963,0.083313,0.193466,0.110397,0.10112,0.136612,0.089661,0.080505,0.046143,0.048447,0.038391,0.027084,0.0177,0.01712,0.011505,0.007126,0.004257,0.005234,0.003082,0.00264,0.002441,0.002243,0.001846,0.001724,0.001236,0.000977,0.212265,0.170502,0.199432,0.022293,0.963013,0.954559,0.477753,0.002808,4.013153,16.53032,1,0,1,1,0,0,0.611755,0.894714,1774288135.6403067,28.2124125957489
0.03688,0.04454,0.364456,0.483826,0.099991,0.127762,0.082748,0.053101,0.110611,0.052826,0.024506,0.032166,0.017609,0.010651,0.009811,0.008255,0.005951,0.005478,0.004807,0.001968,0.001221,0.001556,0.00148,0.00209,0.001419,0.00148,0.000763,0.00087,0.000763,0.000732,0.000763,0.000732,0.172379,0.205933,0.085403,0.004257,1,0.426987,0.095505,0,14.92816,67.01402,1,0,1,1,0,0,0.611755,0.894714,1774288135.7063422,28.2784481048584
0.014893,0.072723,0.192535,0.196121,0.05603,0.086487,0.221497,0.211365,0.132187,0.151901,0.110077,0.115936,0.072647,0.018951,0.048096,0.026413,0.013809,0.021317,0.015213,0.009903,0.004837,0.003662,0.004257,0.00502,0.003387,0.003174,0.003174,0.001755,0.001221,0.001022,0.000687,0.000977,0.153244,0.106461,0.160675,0.015244,0.536606,0.843536,0.360245,0.001404,3.830399,17.42586,1,0,1,1,0,0,0,0.928757,1774288135.781985,28.354090929031372
0.013214,0.017502,0.512817,0.168228,0.044769,0.203491,0.103836,0.05983,0.210739,0.03215,0.085037,0.126953,0.080551,0.089951,0.065857,0.036301,0.062973,0.039261,0.025345,0.018295,0.023224,0.017761,0.017288,0.032639,0.021088,0.01506,0.014908,0.023499,0.011932,0.005707,0.005707,0.004364,0.198929,0.151306,0.122009,0.03389,0.798767,0.670746,0.840637,0.002121,1.748001,8.045792,1,0,1,1,0,0,0.794983,0.928757,1774288135.857982,28.43008780479431
0.066574,0.051208,0.432983,0.136017,0.021194,0.171829,0.119492,0.108521,0.204147,0.047623,0.09671,0.100555,0.074677,0.060806,0.021393,0.039215,0.02623,0.01886,0.015503,0.008392,0.009567,0.004501,0.003784,0.004837,0.003464,0.003906,0.003723,0.00177,0.001373,0.001022,0.001419,0.001083,0.164474,0.141586,0.13031,0.015228,0.710159,0.750229,0.396652,0.001846,3.681152,17.75398,1,0,1,1,0,0,0.985168,0.928757,1774288135.9390385,28.511144399642944
0.025024,0.046204,0.54837,0.145859,0.055252,0.160461,0.217789,0.098022,0.080139,0.103745,0.052887,0.056396,0.048264,0.029694,0.029877,0.020844,0.013748,0.008286,0.005905,0.005524,0.005997,0.008057,0.016403,0.022141,0.011261,0.006104,0.00386,0.007446,0.004791,0.002487,0.001541,0.002197,0.204697,0.164139,0.132019,0.013672,0.854675,0.7892,0.370239,0.002441,4.439178,21.52438,1,0,1,1,0,0,0.985168,0.928757,1774288136.010168,28.582273960113525
0.030533,0.096161,0.403717,0.241791,0.06546,0.192581,0.195633,0.286499,0.13829,0.116898,0.143478,0.053543,0.044067,0.046722,0.049927,0.035278,0.017792,0.017899,0.013504,0.00708,0.00502,0.006332,0.005478,0.009216,0.006546,0.002777,0.002625,0.002289,0.001419,0.001007,0.00087,0.000763,0.162949,0.167526,0.185974,0.016739,0.908325,0.910217,0.472839,0.002396,3.845444,21.00906,1,0,1,1,0,0,0.846207,0.967224,1774288136.072958,28.645063877105713
