frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgSupportRawRatio,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,dbgSupportRawRatioThreshold,ts_epoch,ts_rel
0,0,0.000244,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,7.6e-05,0.000275,0.000336,7.6e-05,0.000153,0.000336,0.00058,0.002579,0.0448,0.000198,0.964279,0.964279,0.00058,0.001099,0.0448,0.588226,0.0905,0.096191,0.207214,0.000839,0.001572,0.001541,0.524994,0.130249,0.106262,0.007492,0.458328,0.814804,0.00032,0.964279,0,0,0,0,0,0,0,0.905228,0,0,0,1559.102,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.5890417,32.390055656433105
0.000687,0,0.000244,0.000336,0.000244,0.000488,0,0.000336,0.000488,0.000336,0.000244,0.000488,0.000244,0.000488,0.000244,0.000488,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000214,0.000214,0.000336,0.000214,0.000259,0.000336,0.001678,0.00206,0.046204,0.001389,1.464279,1.464279,0.001678,0.001938,0.046204,1.416657,0.086716,0.092178,0.198593,0.002457,0.002808,0.002686,1.296295,0.126404,0.103119,0.007263,1,0.536575,0.000534,1.464279,0,0,0,0,0,0,0,0.905228,0,0,0,1635.157,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.6659284,32.46694231033325
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000244,0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000183,0.000275,0.00029,0.000183,0.000198,0.00029,0.001526,0.002823,0.042496,0.000641,1.479996,1.479996,0.001526,0.001572,0.042496,0.764694,0.079636,0.084641,0.182404,0.002289,0.002335,0.002579,0.815781,0.119064,0.097107,0.006821,0.75,0.513504,0.000473,1.479996,0,0,0,0,0,0,0,0.905228,0,0,0,1716.646,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.7456727,32.54668664932251
0,0.000244,0,0.000244,0.000244,0.000336,0.000336,0,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000183,0.000259,0.00029,0.000183,0.000183,0.00029,0.001572,0.002747,0.043869,0.000717,1.399994,1.399994,0.001572,0.001495,0.043869,0.799988,0.076309,0.0811,0.17482,0.002396,0.002243,0.002518,0.783783,0.115555,0.094238,0.006607,0.782608,0.542847,0.000443,1.399994,0,0,0,0,0,0,0,0.905228,0,0,0,1792.693,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.8220727,32.62308669090271
0.000488,0,0.000336,0,0,0.000244,0.000336,0.000488,0.000244,0.000336,0.000244,0.000244,0.000488,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000183,0.000381,0.000351,0.000183,0.000214,0.000351,0.001678,0.004288,0.056503,0.000885,1.379303,1.379303,0.001678,0.001846,0.056503,0.875,0.070068,0.074463,0.160568,0.002609,0.002869,0.00322,1.096771,0.108826,0.08876,0.00621,0.580643,0.574997,0.000519,1.379303,0,0,0,0,0,0,0,0.905228,0,0,0,1873.468,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.9046414,32.705655336380005
0,0,0.000244,0.000336,0.000244,0.000244,0,0.000336,0,0.000244,0,0.000336,0.000244,0.000336,0,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,7.6e-05,0.000183,0.000336,7.6e-05,0.000168,0.000336,0.000732,0.002182,0.057434,0.001007,0.928558,0.928558,0.000732,0.001541,0.057434,1,0.064331,0.068375,0.147446,0.001175,0.002441,0.00206,0.666657,0.102493,0.083588,0.005844,0.611099,0.846146,0.000305,0.928558,0,0,0,0,0,0,0,0.905228,0,0,0,1953.826,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300604.978208,32.77922201156616
0,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0,0.000336,0.000336,0,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000259,0.000183,0.000198,0.000305,0.000183,0.000275,0.000305,0.001892,0.002518,0.055542,0.001465,1.538452,1.538452,0.001892,0.002686,0.055542,1.058823,0.059067,0.06279,0.135437,0.003098,0.004364,0.00383,0.790695,0.096542,0.07872,0.005493,0.947357,0.5,0.000519,1.538452,0,0,0,0,0,0,0,0.905228,0,0,0,2049.345,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.071918,32.87293195724487
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,7.6e-05,0.000244,0.000336,7.6e-05,0.000214,0.000336,0.000809,0.003189,0.063034,0.000809,1.071426,1.071426,0.000809,0.002151,0.063034,0.777771,0.056595,0.060165,0.129791,0.001343,0.00354,0.002808,0.599991,0.093689,0.076401,0.005325,0.5,0.733322,0.000366,1.071426,0,0,0,0,0,0,0,0.905228,0,0,0,2129.802,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.1552372,32.95625114440918
0.000488,0.000336,0.000244,0.000336,0.000336,0.000244,0,0.000336,0.000244,0,0.000244,0.000244,0.000244,0.000336,0,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000229,0.000473,0.00029,0.000336,0.000473,0.000275,0.000336,0.005356,0.004028,0.067062,0.001831,2.178558,2.178558,0.005356,0.00293,0.067062,1.199997,0.051971,0.055237,0.119232,0.009094,0.004959,0.007034,1.571426,0.088242,0.071945,0.005005,1.479996,0.360641,0.000839,2.178558,0,0,0,0,0,0,0,0.905228,0,0,0,2210.596,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.2375782,33.03859210014343
0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000244,0.000488,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,7.6e-05,0.000229,0.00029,7.6e-05,0.000214,0.00029,0.000885,0.003265,0.059738,0.000885,1.199997,1.199997,0.000885,0.00235,0.059738,0.777771,0.049805,0.052933,0.114258,0.001526,0.004028,0.003204,0.393433,0.085632,0.069824,0.004852,0.523804,0.633331,0.000366,1.199997,0,0,0,0,0,0,0,0.905228,0,0,0,2286.646,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.315972,33.11698603630066
0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000534,0.000183,0.000153,0.000275,0.000275,0.000153,0.000168,0.000275,0.001892,0.004166,0.060394,0.000671,1.375,1.375,0.001892,0.001968,0.060394,0.6875,0.045731,0.048599,0.104965,0.003326,0.003448,0.003922,0.692307,0.080643,0.065765,0.004547,0.666657,0.545441,0.000412,1.375,0,0,0,0,0,0,0,0.905228,0,0,0,2367.426,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.4016762,33.20269012451172
0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000183,0.000275,0.000336,0.000183,0.000183,0.000336,0.002335,0.004303,0.076111,0.001236,1.285706,1.285706,0.002335,0.002213,0.076111,0.923065,0.043823,0.04657,0.100601,0.004166,0.003922,0.004547,0.909088,0.078262,0.063828,0.00441,0.75,0.611099,0.000458,1.285706,0,0,0,0,0,0,0,0.905228,0,0,0,2448.228,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.4773188,33.27833271026611
0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,7.6e-05,0.000229,0.000336,7.6e-05,0.000122,0.000336,0.001022,0.003799,0.081177,0,0.857132,0.857132,0.001022,0.001556,0.081177,0.470581,0.040237,0.042755,0.092392,0.001892,0.002853,0.00296,0.439011,0.0737,0.060104,0.004135,0.523804,0.916657,0.000275,0.857132,0,0,0,0,0,0,0,0.905228,0,0,0,2529.311,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.5550547,33.35606861114502
0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000183,0.000275,0.000305,0.000183,0.000229,0.000305,0.002625,0.004852,0.07843,0.001404,1.5,1.5,0.002625,0.003113,0.07843,0.88234,0.036942,0.039261,0.084869,0.004944,0.005829,0.00592,0.846146,0.069397,0.056595,0.003891,0.75,0.512817,0.000504,1.5,0,0,0,0,0,0,0,0.905228,0,0,0,2610.115,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.6370773,33.43809127807617
0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0,0.000534,0.000244,0.000534,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000275,0.000366,0.000336,0.000275,0.000229,0.000336,0.004196,0.006866,0.092041,0.001373,1.678558,1.678558,0.004196,0.003296,0.092041,0.833328,0.03392,0.036041,0.077957,0.008087,0.006348,0.008011,1,0.065369,0.053299,0.003647,0.799988,0.468079,0.000626,1.678558,0,0,0,0,0,0,0,0.905228,0,0,0,2705.171,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.7319121,33.532926082611084
0.000763,0.000244,0.000534,0.000244,0,0.000244,0.000244,0,0.000244,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000504,0.000153,0.00029,0.000504,0.000244,0.00029,0.008179,0.003036,0.084808,0.002274,2.319992,2.319992,0.008179,0.003738,0.084808,1.066666,0.031158,0.033081,0.07164,0.016159,0.00737,0.011063,1.444443,0.061554,0.050201,0.003418,2.4375,0.327576,0.000793,2.319992,0,0,0,0,0,0,0,0.905228,0,0,0,2800.425,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.810753,33.611767053604126
0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000336,0,0,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000534,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000229,0.000153,0.000244,0.000275,0.000153,0.000137,0.000275,0.002548,0.005005,0.082947,0.000305,1.25,1.25,0.002548,0.002167,0.082947,0.529404,0.029846,0.031693,0.068649,0.005112,0.004318,0.005325,0.413788,0.059738,0.048721,0.003311,0.727264,0.599991,0.000366,1.25,0,0,0,0,0,0,0,0.905228,0,0,0,2876.461,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.9067683,33.70778226852417
0.000534,0,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000198,0.00029,0.000214,0.000336,0.00029,0.000259,0.000336,0.005142,0.004654,0.108368,0.002487,1.642853,1.642853,0.005142,0.004349,0.108368,1.0625,0.02739,0.029099,0.063065,0.010574,0.008911,0.009674,1.025635,0.056259,0.045868,0.003098,1.25,0.478256,0.00061,1.642853,0,0,0,0,0,0,0,0.905228,0,0,0,2966.783,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300605.990144,33.791157960891724
0,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000198,7.6e-05,0.00029,0.000305,7.6e-05,0.000244,0.000305,0.001389,0.0065,0.101517,0.00206,1.269226,1.269226,0.001389,0.004227,0.101517,0.941162,0.026245,0.027878,0.06044,0.002899,0.008743,0.006805,0.586945,0.054596,0.04451,0.003006,0.439987,0.606049,0.000412,1.269226,0,0,0,0,0,0,0,0.905228,0,0,0,3042.81,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.070925,33.871938943862915
0.000244,0,0.000336,0.000244,0.000336,0.000488,0.000244,0,0,0.000336,0.000244,0.000336,0,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000183,0.000183,0.000336,0.000183,0.000275,0.000336,0.003555,0.004364,0.118912,0.002869,1.428558,1.428558,0.003555,0.005035,0.118912,1.058823,0.024094,0.025589,0.055511,0.007599,0.010727,0.009338,0.918915,0.051407,0.041916,0.002823,1,0.549988,0.000519,1.428558,0,0,0,0,0,0,0,0.905228,0,0,0,3118.858,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.1505702,33.95158410072327
0.000534,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000107,0.000244,0.000259,0.000107,0.000137,0.000259,0.002197,0.00618,0.098251,0.001083,1.173904,1.173904,0.002197,0.00267,0.098251,0.692307,0.02211,0.023499,0.05098,0.004822,0.005844,0.006271,0.599991,0.048401,0.039474,0.00264,0.590897,0.629623,0.00032,1.173904,0,0,0,0,0,0,0,0.905228,0,0,0,3233.188,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.2383032,34.03931713104248
0.000336,0,0.000534,0.000336,0.000244,0.000534,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000381,0.000336,0.000336,0.000381,0.000275,0.000336,0.008362,0.009018,0.135788,0.002472,2,2,0.008362,0.005692,0.135788,0.899994,0.020309,0.021561,0.046844,0.018768,0.012726,0.016281,1.020401,0.045578,0.03717,0.002472,1.107132,0.392853,0.000763,2,0,0,0,0,0,0,0,0.905228,0,0,0,3309.216,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.339877,34.1408908367157
0.000244,0.000244,0.000534,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000153,0.000244,0.000305,0.000153,0.000198,0.000305,0.003448,0.00676,0.12738,0.001389,1.307678,1.307678,0.003448,0.004227,0.12738,0.722214,0.019455,0.02066,0.044907,0.007843,0.009598,0.009506,0.5,0.044235,0.036072,0.002396,0.727264,0.588226,0.000427,1.307678,0,0,0,0,0,0,0,0.905228,0,0,0,3385.236,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.4146695,34.215683460235596
0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000198,0.000183,0.000259,0.000336,0.000183,0.000259,0.000336,0.004395,0.007629,0.149658,0.002686,1.428558,1.428558,0.004395,0.005875,0.149658,0.89473,0.017853,0.018951,0.04126,0.010254,0.013687,0.012573,0.641495,0.041656,0.033966,0.002243,0.782608,0.549988,0.000519,1.428558,0,0,0,0,0,0,0,0.905228,0,0,0,3470.771,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.498939,34.2999529838562
0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000168,0.00029,0.000259,0.00029,0.00029,0.000214,0.00029,0.007172,0.007858,0.133789,0.00206,1.759995,1.759995,0.007172,0.00499,0.133789,0.823517,0.017105,0.018158,0.039551,0.016937,0.011765,0.014648,0.949997,0.040421,0.032959,0.002167,1.086945,0.431808,0.00058,1.759995,0,0,0,0,0,0,0,0.905228,0,0,0,3546.821,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.576282,34.37729597091675
0.000534,0,0.000336,0.000244,0.000336,0.000488,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000214,0.000153,0.000305,0.000336,0.000153,0.000244,0.000336,0.003998,0.009827,0.166657,0.003494,1.357132,1.357132,0.003998,0.006058,0.166657,1.066666,0.015701,0.016663,0.036346,0.009705,0.014648,0.013428,0.888886,0.038055,0.031036,0.002014,0.615372,0.578934,0.000488,1.357132,0,0,0,0,0,0,0,0.905228,0,0,0,3622.959,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.6525314,34.453545331954956
0.000244,0,0.000244,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000153,0.000244,0.000305,0.000153,0.000153,0.000305,0.004257,0.008347,0.161285,0.00148,1.192307,1.192307,0.004257,0.004013,0.161285,0.666657,0.014404,0.015289,0.033386,0.01059,0.009979,0.011414,0.59523,0.035828,0.029221,0.001892,0.727264,0.645157,0.000381,1.192307,0,0,0,0,0,0,0,0.905228,0,0,0,3698.996,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.7293806,34.530394554138184
0,0,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000183,0.000275,0.000229,0.000336,0.000275,0.00032,0.000336,0.008133,0.008316,0.189651,0.005447,1.785706,1.785706,0.008133,0.008972,0.189651,1.235291,0.013214,0.014038,0.03067,0.020782,0.022812,0.021881,0.936157,0.033722,0.027512,0.00177,1.142853,0.439987,0.000671,1.785706,0,0,0,0,0,0,0,0.905228,0,0,0,3827.306,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.817593,34.61860704421997
0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000336,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000183,0.000214,0.000305,0.000183,0.000244,0.000305,0.005768,0.00824,0.185181,0.005051,1.461533,1.461533,0.005768,0.007248,0.185181,1.333328,0.012115,0.012878,0.028168,0.015106,0.018951,0.017334,1.185181,0.031738,0.025894,0.001648,0.899994,0.526306,0.000488,1.461533,0,0,0,0,0,0,0,0.905228,0,0,0,3912.862,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300606.9437757,34.744789600372314
0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000488,0.000488,0.000244,0.000336,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000229,0.000153,0.000214,0.000366,0.000153,0.000351,0.000366,0.004944,0.008499,0.230759,0.007141,1.433319,1.433319,0.004944,0.010757,0.230759,1.352936,0.011597,0.012329,0.027008,0.013153,0.028458,0.020889,0.973679,0.030792,0.025131,0.001587,0.799988,0.558136,0.000565,1.433319,0,0,0,0,0,0,0,0.905228,0,0,0,3989.117,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300607.019222,34.82023596763611
