time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
1.021678,0.524104,0.045601,0.042444,0.205175,0.000000,0.100212,0.005475,0.005475,0.040863,0.075977,0.032254,0.018390,0.002002,0.070178,0.089396,0.012125,0.048380,0.047307,0.100340,0.003342,0.618079,0.018911,0.058592,0.085922,0.109196,0.080695,0.066365,0.439467,0.571178,0.505285,0.576026,0.296503,0.349396,0.189955,0.078097,0.073845,0.051975,0,0,0,0,0,0
1.044898,0.513585,0.052553,0.060336,0.240237,0.006952,0.122693,0.015403,0.015403,0.031510,0.077756,0.069851,0.008994,0.001330,0.126714,0.094789,0.014093,0.064009,0.096899,0.058645,0.007749,0.522701,0.055738,0.059277,0.130109,0.144514,0.124186,0.103585,0.656198,0.598315,0.568285,0.629291,0.413574,0.470494,0.233465,0.112874,0.092939,0.065719,0,0,0,0,0,0
1.068118,0.505917,0.035751,0.055205,0.193329,0.000000,0.085461,0.033300,0.033300,0.022064,0.004629,0.052038,0.011938,0.000676,0.160466,0.050908,0.014476,0.060562,0.127450,0.099839,0.009278,0.503621,0.120080,0.026103,0.089159,0.100656,0.079834,0.056182,0.465119,0.483254,0.250235,0.369654,0.295220,0.536181,0.186584,0.109749,0.049618,0.044665,0,0,0,0,0,0
1.091338,0.456284,0.033469,0.059003,0.101181,0.000000,0.059526,0.040333,0.040333,0.012957,0.014196,0.040996,0.011656,0.000599,0.209942,0.031824,0.009035,0.037476,0.121276,0.196574,0.050730,0.349645,0.132583,0.009935,0.050142,0.052574,0.031244,0.034377,0.174550,0.126034,0.085016,0.206590,0.113150,0.438194,0.094055,0.064490,0.028213,0.013230,0,0,0,0,0,0
1.114558,0.410283,0.027206,0.088521,0.042815,0.000000,0.058248,0.031017,0.031017,0.007235,0.008513,0.025650,0.007463,0.000580,0.332526,0.076387,0.007198,0.006287,0.143392,0.280029,0.066033,0.089575,0.032394,0.006007,0.014708,0.034303,0.085242,0.032100,0.040395,0.027394,0.022422,0.076668,0.027841,0.246269,0.023214,0.031041,0.015130,0.003361,0,0,0,0,0,0
1.137778,0.620859,0.020335,0.113054,0.031265,0.000000,0.047651,0.020763,0.020763,0.008521,0.003981,0.008545,0.011569,0.007665,0.395463,0.142029,0.022004,0.006895,0.215746,0.210783,0.036235,0.034835,0.006567,0.023914,0.015615,0.050905,0.082156,0.011861,0.027132,0.023430,0.096722,0.198557,0.085371,0.351498,0.100978,0.059372,0.025437,0.008261,0,0,0,0,0,0
1.160998,0.740711,0.032568,0.411120,0.114530,0.012232,0.017014,0.008368,0.008368,0.048038,0.081051,0.033546,0.323828,0.476947,1.000000,0.221277,0.238343,0.177033,0.219937,0.434065,0.291975,0.064755,0.097285,0.163926,0.090098,0.092728,0.086163,0.046433,0.097204,0.114727,0.630405,1.000000,0.654321,0.719829,0.805121,0.340631,0.165901,0.092752,0,0,0,0,0,0
1.184218,0.865612,0.190171,0.391499,0.108291,0.157603,0.047567,0.072243,0.072243,0.455571,0.303230,0.000645,0.565102,1.000000,0.314952,0.076794,0.166751,0.190216,0.351236,0.416192,0.254242,0.096849,0.112315,0.086335,0.052866,0.102199,0.048224,0.030921,0.100358,0.198603,0.456399,0.535240,0.573007,0.740629,0.827992,0.338510,0.265235,0.147238,1,1,0,1,0,0
1.207438,0.990966,0.381329,0.343454,0.096167,0.191158,0.212168,0.340083,0.340083,0.494204,0.520106,0.486835,0.409420,0.639346,0.080954,0.100717,0.033258,0.071548,0.307023,0.189696,0.148005,0.305964,0.052640,0.013463,0.011081,0.055743,0.057704,0.022470,0.073713,0.220886,0.246655,0.318021,0.460217,0.926098,0.800082,0.304730,0.327086,0.150046,0,0,1,0,0,0
1.230658,0.958371,0.553061,0.326397,0.135800,0.171732,0.456112,0.693392,0.693392,0.801333,0.121076,0.662535,0.271730,0.245214,0.386326,0.066181,0.049010,0.012517,0.133838,0.063047,0.619274,0.410172,0.020376,0.019395,0.013277,0.020075,0.111913,0.014588,0.048909,0.080024,0.116876,0.292845,0.439897,0.525544,0.487935,0.243555,0.209282,0.126564,0,0,0,0,1,1
1.253878,0.952127,0.652629,0.170757,0.137583,0.099568,0.723104,0.884924,0.884924,0.648948,0.121245,0.423364,0.089892,0.038248,0.294579,0.007701,0.029830,0.006390,0.080305,0.050183,1.000000,0.074614,0.013118,0.051665,0.010087,0.025327,0.137087,0.007129,0.038242,0.018557,0.051734,0.087044,0.141231,0.184107,0.186751,0.088446,0.088893,0.047871,0,0,0,0,0,0
1.277098,0.903716,0.595897,0.097973,0.052673,0.000000,0.931017,0.820713,0.820713,0.364101,0.042942,0.313929,0.118723,0.012575,0.042786,0.001852,0.010600,0.015297,0.042177,0.040766,0.365772,0.004206,0.002738,0.056603,0.004976,0.023311,0.039849,0.005215,0.021228,0.002836,0.015124,0.018743,0.028826,0.033772,0.045052,0.021487,0.024004,0.009873,0,0,0,0,0,0
1.300317,0.824679,0.510589,0.088693,0.008523,0.000000,0.914183,0.656227,0.656227,0.251988,0.074319,0.355375,0.065717,0.014238,0.004322,0.003812,0.005268,0.004456,0.004041,0.014241,0.018327,0.003532,0.003080,0.017623,0.001481,0.009970,0.006400,0.009194,0.011227,0.004397,0.009090,0.009928,0.192040,0.041997,0.073165,0.094001,0.047423,0.050575,0,0,0,0,0,0
1.323537,0.763549,0.401149,0.142016,0.008454,0.000000,0.838232,0.446767,0.446767,0.098568,0.175411,0.503359,0.179617,0.003239,0.017141,0.006726,0.002297,0.001695,0.001063,0.005501,0.008727,0.006394,0.003439,0.005608,0.001944,0.005526,0.008198,0.008520,0.020751,0.015427,0.019815,0.022224,0.493777,0.123592,0.279651,0.522843,0.354433,0.443223,0,0,0,0,0,0
1.346757,0.696526,0.292050,0.116046,0.006984,0.000000,0.653288,0.295065,0.295065,0.056291,0.160537,0.440421,0.131780,0.000818,0.005502,0.001708,0.001591,0.002547,0.000441,0.007814,0.005561,0.003381,0.002117,0.005058,0.003315,0.004744,0.008638,0.006109,0.017329,0.013593,0.015615,0.017654,0.249393,0.175684,0.361907,0.784399,0.743535,0.544908,0,0,0,0,0,0
1.369977,0.621185,0.199809,0.053430,0.005506,0.000000,0.497029,0.184715,0.184715,0.024834,0.107755,0.230269,0.032247,0.000838,0.002352,0.001445,0.000501,0.001406,0.000506,0.007470,0.002617,0.001477,0.003031,0.002109,0.002573,0.008096,0.007531,0.005942,0.012408,0.009273,0.013759,0.019358,0.257049,0.231111,0.599582,0.999769,0.882730,0.486071,1,0,0,0,0,0
1.393197,0.544342,0.138566,0.027680,0.005754,0.000000,0.369511,0.111635,0.111635,0.009368,0.090682,0.108087,0.017367,0.000448,0.004333,0.008164,0.007997,0.003161,0.001840,0.004570,0.003562,0.002511,0.001446,0.002154,0.001166,0.009741,0.015770,0.004508,0.011778,0.004905,0.014003,0.024039,0.376338,0.335387,0.706115,0.944754,0.549575,0.410975,0,0,1,0,0,0
1.416417,0.491345,0.101886,0.041355,0.011474,0.000000,0.301827,0.077208,0.077208,0.004793,0.048395,0.042186,0.001810,0.001259,0.067465,0.094055,0.062482,0.013278,0.027390,0.009362,0.024227,0.015112,0.001155,0.002047,0.005388,0.011100,0.039295,0.002720,0.010591,0.003105,0.023624,0.016182,0.468918,0.148275,0.254415,0.254808,0.103920,0.066691,0,0,0,0,0,0
1.439637,0.545412,0.095877,0.099648,0.046447,0.000000,0.300216,0.059933,0.059933,0.003052,0.056251,0.019651,0.014060,0.008451,0.134643,0.321433,0.065685,0.007459,0.046590,0.022766,0.016861,0.014796,0.003625,0.015961,0.024390,0.063864,0.041837,0.043404,0.179740,0.059996,0.222708,0.114979,0.201074,0.038296,0.061300,0.025680,0.086016,0.030437,0,0,0,0,0,0
